set1	size1	set2	size2	observed_edges	lambda	p_value	log2_Anscombe_ratio	term_name_1	term_name_2
GO:0003829	3	GO:0016263	3	9	0.0252551020408163	1.12308069960531e-20	2.27491349626518	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity
GO:0000015	3	GO:0004619	3	9	0.0252551020408163	1.12308069960531e-20	2.27491349626518	phosphopyruvate hydratase complex	phosphoglycerate mutase activity
GO:0004619	3	GO:0004634	3	9	0.0252551020408163	1.12308069960531e-20	2.27491349626518	phosphoglycerate mutase activity	phosphopyruvate hydratase activity
GO:0008378	5	GO:0008499	9	10	0.0680102040816327	5.48445352728362e-19	2.2748137983676	galactosyltransferase activity	N-acetyl-beta-D-glucosaminide beta-(1,3)-galactosyltransferase activity
GO:0001682	12	GO:0098795	1	10	0.0683673469387755	5.77748515191111e-19	2.27423250176755	tRNA 5'-leader removal	global gene silencing by mRNA cleavage
GO:0016012	6	GO:1902083	4	9	0.0258928571428571	1.4084366712937e-20	2.27376503634985	sarcoglycan complex	negative regulation of peptidyl-cysteine S-nitrosylation
GO:0097504	9	GO:1990447	1	9	0.0260204081632653	1.46812620342697e-20	2.27353556361992	Gemini of Cajal bodies	U2 snRNP binding
GO:0005047	6	GO:1904380	12	11	0.111964285714286	7.83721303524265e-19	2.27295338355788	signal recognition particle binding	endoplasmic reticulum mannose trimming
GO:0004016	10	GO:0060259	8	9	0.0264285714285714	1.69266650586629e-20	2.27280174105364	adenylate cyclase activity	regulation of feeding behavior
GO:0000839	2	GO:1904153	9	10	0.0693877551020408	6.69387131964693e-19	2.27257423087532	Hrd1p ubiquitin ligase ERAD-L complex	negative regulation of retrograde protein transport, ER to cytosol
GO:0004735	3	GO:0006562	4	9	0.0266326530612245	1.81367029811765e-20	2.27243510952329	pyrroline-5-carboxylate reductase activity	proline catabolic process
GO:0050803	5	GO:0051610	7	9	0.0266326530612245	1.81367029817079e-20	2.27243510952329	regulation of synapse structure or activity	serotonin uptake
GO:0004526	10	GO:0051731	2	10	0.0695918367346939	6.89209805163188e-19	2.27224303366085	ribonuclease P activity	polynucleotide 5'-hydroxyl-kinase activity
GO:0004526	10	GO:0051736	2	10	0.0695918367346939	6.89209805163188e-19	2.27224303366085	ribonuclease P activity	ATP-dependent polyribonucleotide 5'-hydroxyl-kinase activity
GO:0006171	9	GO:0031999	4	9	0.0267857142857143	1.90940358077451e-20	2.27216025811191	cAMP biosynthetic process	negative regulation of fatty acid beta-oxidation
GO:0033700	7	GO:0034372	3	10	0.0696428571428571	6.94247181197316e-19	2.27216025811191	phospholipid efflux	very-low-density lipoprotein particle remodeling
GO:0004558	5	GO:0031404	10	10	0.0697959183673469	7.09558466805348e-19	2.27191198844143	alpha-1,4-glucosidase activity	chloride ion binding
GO:0006560	2	GO:0055129	5	9	0.0270408163265306	2.07895101668934e-20	2.27170240502104	proline metabolic process	L-proline biosynthetic process
GO:0000958	2	GO:0071035	6	10	0.070280612244898	7.60067107944452e-19	2.27112636439837	mitochondrial mRNA catabolic process	nuclear polyadenylation-dependent rRNA catabolic process
GO:0000958	2	GO:0071038	6	10	0.070280612244898	7.60067107944452e-19	2.27112636439837	mitochondrial mRNA catabolic process	TRAMP-dependent tRNA surveillance pathway
GO:0000962	2	GO:0071035	6	10	0.070280612244898	7.60067107944452e-19	2.27112636439837	positive regulation of mitochondrial RNA catabolic process	nuclear polyadenylation-dependent rRNA catabolic process
GO:0000962	2	GO:0071038	6	10	0.070280612244898	7.60067107944452e-19	2.27112636439837	positive regulation of mitochondrial RNA catabolic process	TRAMP-dependent tRNA surveillance pathway
GO:0045025	2	GO:0071035	6	10	0.070280612244898	7.60067107944452e-19	2.27112636439837	mitochondrial degradosome	nuclear polyadenylation-dependent rRNA catabolic process
GO:0045025	2	GO:0071038	6	10	0.070280612244898	7.60067107944452e-19	2.27112636439837	mitochondrial degradosome	TRAMP-dependent tRNA surveillance pathway
GO:1903288	3	GO:1990239	5	9	0.0273724489795918	2.31932848170109e-20	2.27110763013143	positive regulation of potassium ion import across plasma membrane	steroid hormone binding
GO:0120098	3	GO:1905832	7	9	0.0275510204081633	2.45871835317765e-20	2.2707875697425	procentriole	positive regulation of spindle assembly
GO:0003873	3	GO:0070095	4	9	0.0275510204081633	2.45871835309516e-20	2.2707875697425	6-phosphofructo-2-kinase activity	fructose-6-phosphate binding
GO:0004052	3	GO:0097267	4	9	0.0277551020408163	2.62709207078282e-20	2.27042196024636	arachidonate 12(S)-lipoxygenase activity	omega-hydroxylase P450 pathway
GO:0004052	3	GO:0052869	4	9	0.0277551020408163	2.62709207078282e-20	2.27042196024636	arachidonate 12(S)-lipoxygenase activity	arachidonate omega-hydroxylase activity
GO:0098971	6	GO:0099160	4	9	0.027780612244898	2.64884279708708e-20	2.27037627208594	anterograde dendritic transport of neurotransmitter receptor complex	postsynaptic intermediate filament cytoskeleton
GO:0004016	10	GO:0031999	4	9	0.0283163265306122	3.14414623834761e-20	2.26941748857004	adenylate cyclase activity	negative regulation of fatty acid beta-oxidation
GO:0032957	3	GO:0052659	5	9	0.0285714285714286	3.40767719411258e-20	2.26896137251283	inositol trisphosphate metabolic process	inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity
GO:0004052	3	GO:0102033	5	9	0.0285714285714286	3.40767719411258e-20	2.26896137251283	arachidonate 12(S)-lipoxygenase activity	long-chain fatty acid omega-hydroxylase activity
GO:0070863	7	GO:0090556	7	9	0.0286224489795918	3.46267729376459e-20	2.26887018390005	positive regulation of protein exit from endoplasmic reticulum	phosphatidylserine floppase activity
GO:0097267	4	GO:2001303	3	9	0.0286224489795918	3.46267729362927e-20	2.26887018390005	omega-hydroxylase P450 pathway	lipoxin A4 biosynthetic process
GO:0016165	3	GO:0097267	4	9	0.0286224489795918	3.46267729362927e-20	2.26887018390005	linoleate 13S-lipoxygenase activity	omega-hydroxylase P450 pathway
GO:0050473	3	GO:0097267	4	9	0.0286224489795918	3.46267729362927e-20	2.26887018390005	arachidonate 15-lipoxygenase activity	omega-hydroxylase P450 pathway
GO:0017154	12	GO:1905704	2	9	0.0286224489795918	3.46267729376459e-20	2.26887018390005	semaphorin receptor activity	positive regulation of inhibitory synapse assembly
GO:0052869	4	GO:2001303	3	9	0.0286224489795918	3.46267729362927e-20	2.26887018390005	arachidonate omega-hydroxylase activity	lipoxin A4 biosynthetic process
GO:0016165	3	GO:0052869	4	9	0.0286224489795918	3.46267729362927e-20	2.26887018390005	linoleate 13S-lipoxygenase activity	arachidonate omega-hydroxylase activity
GO:0050473	3	GO:0052869	4	9	0.0286224489795918	3.46267729362927e-20	2.26887018390005	arachidonate 15-lipoxygenase activity	arachidonate omega-hydroxylase activity
GO:0034058	11	GO:0099023	2	9	0.0289030612244898	3.77951299424361e-20	2.26836885248041	endosomal vesicle fusion	vesicle tethering complex
GO:0030991	7	GO:0044292	4	11	0.115408163265306	1.09023170768226e-18	2.26786987047938	intraciliary transport particle A	dendrite terminus
GO:0004445	4	GO:0016303	3	9	0.0292602040816327	4.21985819866604e-20	2.26773129781226	inositol-polyphosphate 5-phosphatase activity	1-phosphatidylinositol-3-kinase activity
GO:0004445	4	GO:0035005	3	9	0.0292602040816327	4.21985819866604e-20	2.26773129781226	inositol-polyphosphate 5-phosphatase activity	1-phosphatidylinositol-4-phosphate 3-kinase activity
GO:0042297	4	GO:0097105	7	9	0.0292857142857143	4.25298763966052e-20	2.26768577974816	vocal learning	presynaptic membrane assembly
GO:0006015	6	GO:0047631	3	9	0.0293877551020408	4.3878277076123e-20	2.26750373620892	5-phosphoribose 1-diphosphate biosynthetic process	ADP-ribose diphosphatase activity
GO:0102033	5	GO:2001303	3	9	0.0294642857142857	4.49143591447928e-20	2.26736723369731	long-chain fatty acid omega-hydroxylase activity	lipoxin A4 biosynthetic process
GO:0016165	3	GO:0102033	5	9	0.0294642857142857	4.49143591447928e-20	2.26736723369731	linoleate 13S-lipoxygenase activity	long-chain fatty acid omega-hydroxylase activity
GO:0050473	3	GO:0102033	5	9	0.0294642857142857	4.49143591447928e-20	2.26736723369731	arachidonate 15-lipoxygenase activity	long-chain fatty acid omega-hydroxylase activity
GO:0004526	10	GO:0044594	2	10	0.0727551020408163	1.07190124901473e-18	2.26712882741683	ribonuclease P activity	17-beta-hydroxysteroid dehydrogenase (NAD+) activity
GO:0000931	6	GO:0051011	9	10	0.0730102040816327	1.10982677375123e-18	2.26671796705348	gamma-tubulin ring complex	microtubule minus-end binding
GO:0004439	6	GO:0052629	9	9	0.0299744897959184	5.23948717743541e-20	2.26645787647578	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity
GO:0000965	3	GO:0071051	7	10	0.0734693877551021	1.18114329867472e-18	2.26597900760305	mitochondrial RNA 3'-end processing	poly(A)-dependent snoRNA 3'-end processing
GO:0021551	1	GO:0042813	12	10	0.0734693877551021	1.18114302610343e-18	2.26597900760305	central nervous system morphogenesis	Wnt receptor activity
GO:0036520	1	GO:0042813	12	10	0.0734693877551021	1.18114302610343e-18	2.26597900760305	astrocyte-dopaminergic neuron signaling	Wnt receptor activity
GO:0000309	3	GO:0019674	6	9	0.0303061224489796	5.78317534393071e-20	2.26586740842872	nicotinamide-nucleotide adenylyltransferase activity	NAD metabolic process
GO:0004515	3	GO:0019674	6	9	0.0303061224489796	5.78317534393071e-20	2.26586740842872	nicotinate-nucleotide adenylyltransferase activity	NAD metabolic process
GO:0034080	5	GO:0051382	6	9	0.0306122448979592	6.32892558676394e-20	2.26532278966337	CENP-A containing chromatin assembly	kinetochore assembly
GO:0086064	6	GO:1903278	3	9	0.0307142857142857	6.52074600914018e-20	2.26514134141176	cell communication by electrical coupling involved in cardiac conduction	positive regulation of sodium ion export across plasma membrane
GO:0014808	3	GO:0060314	8	9	0.0308418367346939	6.76777276585244e-20	2.26491459526196	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	regulation of ryanodine-sensitive calcium-release channel activity
GO:0000467	6	GO:0000965	3	10	0.0742857142857143	1.31816356686253e-18	2.26466716814998	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	mitochondrial RNA 3'-end processing
GO:0004052	3	GO:0042361	5	9	0.0310204081632653	7.12756944607448e-20	2.26459727034604	arachidonate 12(S)-lipoxygenase activity	menaquinone catabolic process
GO:0019470	3	GO:0055129	5	9	0.0310969387755102	7.28689864583093e-20	2.26446131667444	4-hydroxyproline catabolic process	L-proline biosynthetic process
GO:0015311	3	GO:0055062	9	9	0.0310969387755102	7.28689864583093e-20	2.26446131667444	monoamine:proton antiporter activity	phosphate ion homeostasis
GO:0035542	11	GO:0099023	2	9	0.0311479591836735	7.39486785136916e-20	2.26437069512652	regulation of SNARE complex assembly	vesicle tethering complex
GO:0008622	3	GO:0016035	3	9	0.0311479591836735	7.37184088297675e-20	2.26437069512652	epsilon DNA polymerase complex	zeta DNA polymerase complex
GO:0004534	3	GO:0031087	5	9	0.0312244897959184	7.5594865307887e-20	2.26423478414723	5'-3' RNA exonuclease activity	deadenylation-independent decapping of nuclear-transcribed mRNA
GO:0005313	10	GO:0051610	7	9	0.0312244897959184	7.5594865307887e-20	2.26423478414723	L-glutamate transmembrane transporter activity	serotonin uptake
GO:0016012	6	GO:0016013	4	9	0.03125	7.6150781976076e-20	2.26418948617739	sarcoglycan complex	syntrophin complex
GO:0006901	11	GO:0090234	2	10	0.0745918367346939	1.37311998345975e-18	2.26417584276799	vesicle coating	regulation of kinetochore assembly
GO:0032957	3	GO:0052658	5	9	0.0314285714285714	8.01449499680336e-20	2.26387248001081	inositol trisphosphate metabolic process	inositol-1,4,5-trisphosphate 5-phosphatase activity
GO:0036305	8	GO:0038098	3	9	0.0316326530612245	8.49366665751474e-20	2.26351035775399	ameloblast differentiation	sequestering of BMP from receptor via BMP binding
GO:0001682	12	GO:0051731	2	10	0.0752040816326531	1.48925138303678e-18	2.26319419482274	tRNA 5'-leader removal	polynucleotide 5'-hydroxyl-kinase activity
GO:0001682	12	GO:0051736	2	10	0.0752040816326531	1.48925138303678e-18	2.26319419482274	tRNA 5'-leader removal	ATP-dependent polyribonucleotide 5'-hydroxyl-kinase activity
GO:0000177	12	GO:0043457	4	11	0.118622448979592	1.47053064894391e-18	2.26315736408475	cytoplasmic exosome (RNase complex)	regulation of cellular respiration
GO:0042361	5	GO:2001303	3	9	0.0319897959183673	9.39373534634256e-20	2.2628770809035	menaquinone catabolic process	lipoxin A4 biosynthetic process
GO:0016165	3	GO:0042361	5	9	0.0319897959183673	9.39373534634256e-20	2.2628770809035	linoleate 13S-lipoxygenase activity	menaquinone catabolic process
GO:0042361	5	GO:0050473	3	9	0.0319897959183673	9.39373534634256e-20	2.2628770809035	menaquinone catabolic process	arachidonate 15-lipoxygenase activity
GO:0097108	3	GO:0140853	3	9	0.0321428571428571	9.77322291297015e-20	2.26260584663805	hedgehog family protein binding	cholesterol-protein transferase activity
GO:0004767	5	GO:0006686	9	10	0.0756122448979592	1.57149917573239e-18	2.26254050422934	sphingomyelin phosphodiesterase activity	sphingomyelin biosynthetic process
GO:0006420	2	GO:0106074	8	11	0.119234693877551	1.55533461570687e-18	2.26226322387675	arginyl-tRNA aminoacylation	aminoacyl-tRNA metabolism involved in translational fidelity
GO:0002161	8	GO:0006420	2	11	0.119234693877551	1.55533461570687e-18	2.26226322387675	aminoacyl-tRNA editing activity	arginyl-tRNA aminoacylation
GO:0004814	2	GO:0106074	8	11	0.119234693877551	1.55533461570687e-18	2.26226322387675	arginine-tRNA ligase activity	aminoacyl-tRNA metabolism involved in translational fidelity
GO:0002161	8	GO:0004814	2	11	0.119234693877551	1.55533461570687e-18	2.26226322387675	aminoacyl-tRNA editing activity	arginine-tRNA ligase activity
GO:0090234	2	GO:1990071	12	10	0.0763265306122449	1.72530630768391e-18	2.2613979691691	regulation of kinetochore assembly	TRAPPII protein complex
GO:0005865	6	GO:0008290	4	9	0.0328316326530612	1.18587377990654e-19	2.26138655295231	striated muscle thin filament	F-actin capping protein complex
GO:0004477	3	GO:0006760	4	9	0.0329591836734694	1.22784720858955e-19	2.26116098382059	methenyltetrahydrofolate cyclohydrolase activity	folic acid-containing compound metabolic process
GO:0004487	3	GO:0006760	4	9	0.0329591836734694	1.22784720858955e-19	2.26116098382059	methylenetetrahydrofolate dehydrogenase (NAD+) activity	folic acid-containing compound metabolic process
GO:0044341	7	GO:0051610	7	9	0.0330612244897959	1.2623705258074e-19	2.26098057928784	sodium-dependent phosphate transport	serotonin uptake
GO:0005436	7	GO:0051610	7	9	0.0330612244897959	1.2623705258074e-19	2.26098057928784	sodium:phosphate symporter activity	serotonin uptake
GO:0034087	7	GO:0051177	6	11	0.120535714285714	1.75045298602684e-18	2.2603668479531	establishment of mitotic sister chromatid cohesion	meiotic sister chromatid cohesion
GO:0004052	3	GO:0042376	6	9	0.033469387755102	1.40924615675125e-19	2.26025941199914	arachidonate 12(S)-lipoxygenase activity	phylloquinone catabolic process
GO:0000814	3	GO:0051469	5	10	0.0771428571428571	1.91754726821435e-18	2.26009442687546	ESCRT II complex	vesicle fusion with vacuole
GO:0000814	3	GO:0061763	5	10	0.0771428571428571	1.91754726821435e-18	2.26009442687546	ESCRT II complex	multivesicular body-lysosome fusion
GO:0030955	9	GO:1903278	5	10	0.0771428571428571	1.91754726821442e-18	2.26009442687546	potassium ion binding	positive regulation of sodium ion export across plasma membrane
GO:0000814	3	GO:0000815	5	10	0.0771428571428571	1.91754726821435e-18	2.26009442687546	ESCRT II complex	ESCRT III complex
GO:0000814	3	GO:1904930	5	10	0.0771428571428571	1.91754726821435e-18	2.26009442687546	ESCRT II complex	amphisome membrane
GO:0000965	3	GO:0071035	6	10	0.0775510204081633	2.02070535659989e-18	2.25944353802422	mitochondrial RNA 3'-end processing	nuclear polyadenylation-dependent rRNA catabolic process
GO:0000965	3	GO:0071038	6	10	0.0775510204081633	2.02070535659989e-18	2.25944353802422	mitochondrial RNA 3'-end processing	TRAMP-dependent tRNA surveillance pathway
GO:0021536	2	GO:0042813	12	10	0.0775510204081633	2.02070535659989e-18	2.25944353802422	diencephalon development	Wnt receptor activity
GO:0021797	2	GO:0042813	12	10	0.0775510204081633	2.02070535659989e-18	2.25944353802422	forebrain anterior/posterior pattern specification	Wnt receptor activity
